majortopic,text,chamber,party,pass_h,pass_s,bill_id,year,cong
1.0,To amend the Internal Revenue Code of 1954 to exempt from tax tobacco products to be used for certain charitable purposes,1,200.0,0.0,0.0,86-HR-11334,1960,86
1.0,To amend section 112 (b) of the Internal Revenue Code (relating to recognition of gain in certain corporate liquidations) so that it will apply to cases where the transfer of all the property under the liquidation occurs within 1 calendar month in 1953,1,100.0,0.0,0.0,83-HR-3934,1953,83
1.0,To require the Director of the National Park Service to refund to States all State funds that were used to reopen and temporarily operate a unit of the National Park System during the October 2013 shutdown.,1,200.0,0.0,0.0,113-HR-4353,2014,113
1.0,To amend the Internal Revenue Code of 1986 to simplify the method of payment of taxes on distilled spirits.,1,200.0,0.0,0.0,104-HR-2333,1995,104
1.0,To establish biennial budgets for the United States Government.,1,200.0,0.0,0.0,113-HR-1869,2013,113
1.0,To amend the Internal Revenue Code of 1954 to provide that the tax on cigarettes shall apply to cigarettes made with substitutes for tobacco,1,100.0,0.0,0.0,86-HR-8337,1959,86
1.0,A bill to amend the Deficit Reduction Act of 2005.,2,200.0,0.0,0.0,110-S-2280,2007,110
1.0,A bill to amend the Internal Revenue Code of 1954 to reduce by one-half the allowable deduction for business meals.,1,100.0,0.0,0.0,96-HR-4102,1979,96
1.0,To amend the Internal Revenue Code of 1986 to allow certain married individuals who file separate returns to be taxed as unmarried individuals.,1,200.0,0.0,0.0,101-HR-462,1989,101
1.0,"A bill to amend the Internal Revenue Code of 1986 to allow the Secretary of the Treasury to waive the penalties for failure to disclose reportable transactions, and for other purposes.",2,100.0,0.0,0.0,110-S-3121,2008,110
1.0,"To repeal amounts paid for the excise tax on refreshment, service, and merchandise at roof gardens, cabarets, and similar places",1,100.0,0.0,0.0,89-HR-6253,1965,89
1.0,A bill to amend sections $526 and 36271 of the Revised Statutes relating to the coinage of subsidiary silver coins and minor coins of the United States,2,100.0,0.0,0.0,84-S-3448,1956,84
1.0,A bill to amend the Internal Revenue Code of 1954 to provide that farming losses incurred by persons who are not bona fide farmers may not be used to offset nonfarm income,2,100.0,0.0,0.0,90-S-2613,1967,90
1.0,"A bill to provide for the return of certain program and activity funds rejected by States to the Treasury to reduce the Federal deficit, and for other purposes.",2,200.0,0.0,0.0,105-S-509,1997,105
1.0,"A bill to amend the Internal Revenue Code of 1954 to provide that certified public accountants and enrolled agents may represent taxpayers in certain Tax Court cases involving $10,000 or less.",1,100.0,0.0,0.0,99-HR-2587,1985,99
1.0,To provide that 10 percent of the revenue received by the Federal Government during the remainder of the current fiscal year shall be applied to the reduction of the public debt,1,100.0,0.0,0.0,82-HR-6205,1952,82
1.0,A bill to amend the Internal Revenue Code of 1954 to give taxpayers the right to record interviews by the Internal Revenue Service.,1,100.0,0.0,0.0,98-HR-5457,1984,98
1.0,"A bill to amend the Congressional Budget Act of 1974 to terminate certain existing entitlement authority and prohibit new entitlement authority, to terminate certain existing permanent budget authority and prohibit new permanent budget authority, to provide that new budget authority can be available for outlays only for a single fiscal year, and for other purposes.",2,100.0,0.0,0.0,96-S-1434,1979,96
1.0,A bill to make available funds from the Emergency Economic Stabilization Act of 2008 for funding a voluntary employees' beneficiary association with respect to former employees of Delphi Corporation.,2,100.0,0.0,0.0,111-S-1663,2009,111
1.0,A bill to amend the Internal Revenue Code of 1954 to provide that individual income tax rates and the deductions for personal exemptions shall be adjusted annually to reflect increases in the cost of living.,1,100.0,0.0,0.0,95-HR-13252,1978,95
1.0,A bill to amend section 613 of the Internal Revenue Code of 1954,2,200.0,0.0,0.0,89-S-932,1965,89
1.0,A bill to establish a commission to develop measures for improving the method of collecting and analyzing national employment and unemployment information and statistics.,1,200.0,0.0,0.0,94-HR-11260,1975,94
1.0,To provide for reconciliation pursuant to section 104 of the concurrent resolution on the budget for fiscal year 2002.,1,200.0,1.0,1.0,107-HR-1836,2001,107
1.0,"A bill to amend the Internal Revenue Code of 1986 to repeal the individual alternative minimum tax, and for other purposes.",2,200.0,0.0,0.0,110-S-2293,2007,110
1.0,A bill to amend the Internal Revenue Code of 1986 to provide a shorter recovery period for the depreciation of certain leasehold improvements.,2,100.0,0.0,0.0,108-S-576,2003,108
1.0,A bill to amend the Internal Revenue Code of 1986 to modify the definition of passive foreign investment company.,2,100.0,0.0,0.0,102-S-1654,1991,102
1.0,To permit withholding on the compensation of Federal employees for purposes of income taxes imposed by certain municipalities,1,100.0,0.0,0.0,87-HR-4058,1961,87
1.0,To amend the Internal Revenue Code of 1986 to allow a credit against tax for qualified manufacturing facility construction costs.,1,100.0,0.0,0.0,113-HR-616,2013,113
1.0,"A bill to provide authority for temporary economic controls, and for other purposes",2,200.0,1.0,1.0,83-S-1081,1953,83
1.0,A bill to extend for an additional period the existing tax treatment of certain activities of certain private foundations.,2,200.0,0.0,0.0,96-S-1190,1979,96
1.0,"To increase the income To exemptions, including the additional exemption for old age or blindness, from 1600 to 61,000",1,100.0,0.0,0.0,82-HR-7111,1952,82
1.0,A bill to allow businesses to jointly perform research and development.,2,200.0,0.0,0.0,97-S-3116,1982,97
1.0,To implement the enforcement of the Internal Revenue laws relating to alcoholic beverages by allocating 1 percent of the alcoholic taxes collected for enforcement purposes,1,100.0,0.0,0.0,88-HR-3805,1963,88
1.0,To fix the personal exemption and credit for dependents for purposes of income tax,1,200.0,0.0,0.0,80-HR-62,1947,80
1.0,To amend section 2104 of the Internal Revenue Code of 1954,1,100.0,0.0,0.0,84-HR-5103,1955,84
1.0,To eliminate or reduce certain excise taxes,1,200.0,0.0,0.0,81-HR-3658,1949,81
1.0,To amend the Internal Revenue Code of 1986 to provide for the treatment of certain foreign nonqualified deferred compensation.,1,100.0,0.0,0.0,110-HR-3923,2007,110
1.0,"A bill to amend the Internal Revenue Code of 1986 to expand the combat zone income tax exclusion to include income for the period of transit to the combat zone and to remove the limitation on such exclusion for commissioned officers, and for other purposes.",2,200.0,0.0,0.0,108-S-721,2003,108
1.0,To amend section 251A of the Balanced Budget and Emergency Deficit Control Act of 1985 to eliminate the Department of Defense sequestration for fiscal years 2013 and 2014 and sequester such eliminated sums over a period of fiscal years 2015 through 2021.,1,200.0,0.0,0.0,113-HR-857,2013,113
1.0,To eliminate certain federal programs in order to significantly reduce annual budget deficits.,1,100.0,0.0,0.0,103-HR-2524,1993,103
1.0,"To amend the Employment Act of 1946 to provide for its more effective administration, and to bring to bear an informed public opinion upon price and wage increases which threaten economic stability",1,100.0,0.0,0.0,86-HR-4870,1959,86
1.0,To provide for the issuance of a new series of 21/2 percent tax exempt United States savings bonds.,1,200.0,0.0,0.0,85-HR-3390,1957,85
1.0,To reduce the pay of Members of Congress and dedicate the annual savings to a reduction of the national debt.,1,200.0,0.0,0.0,111-H-4762,2010,111
1.0,To amend section 337 of the Internal Revenue Code of 1954 to make such section apply to certain partial liquidations.,1,200.0,0.0,0.0,85-HR-8562,1957,85
1.0,To amend section 4141 of the Internal Revenue Code of 1954 for the purpose of repealing the manufacturers excise tax on childrens phonograph records retailing for 25 cents or less.,1,100.0,1.0,0.0,84-HR-8905,1956,84
1.0,"A bill to require the exchange of Interest bearing obligations of the United States held by certain agencies of the United States for non-interest bearing Treasury certificates, and for other purposes",2,200.0,0.0,0.0,84-S-2537,1955,84
1.0,"To amend the Internal Revenue Code of 1954 to provide that food and nonalcoholic beverages served at roofgarden, cabaret, or other similar place shall not be subject to the cabaret tax",1,200.0,0.0,0.0,86-HR-5199,1959,86
1.0,A bill to provide business financing and other development assistance to alleviate economic distress.,2,100.0,0.0,0.0,96-S-1150,1979,96
1.0,"To continue for 11 months the existing rates of withhold of Income tax to provide for the application of surtax payments toward the purchase of U.S. obligations, and for other purposes",1,100.0,0.0,0.0,91-HR-13132,1969,91
1.0,"A bill to strengthen congressional control in determining priorities of appropriations and expenditures by requiring the Budget to be organized and submitted on the basis of national needs, agency programs, and basic program steps.",2,100.0,0.0,0.0,93-S-1414,1973,93
1.0,To amend section 7652(b) (3) (A) of the Internal Revenue Code of 1954,1,100.0,0.0,0.0,87-HR-12896,1962,87
1.0,"To repeal certain excise taxes imposed during the war, to reduce to prewar levels certain other excise taxes, and for other purposes",1,100.0,0.0,0.0,81-HR-7333,1950,81
1.0,To amend the Internal Revenue Code of 1986 to repeal the partial exclusion for interest on certain loans used to acquire employer securities.,1,100.0,0.0,0.0,101-HR-2572,1989,101
1.0,To amend the Emergency Economic Stabilization Act of 2008 to restrict the use of TARP funds for domestic purposes.,1,100.0,0.0,0.0,111-H-1761,2009,111
1.0,"A bill to amend the Internal Revenue Code of 1954 to allow a carry back and carry forward, in computing the minimum tax on tax preferences, for certain income taxes paid or accrued in years in which a taxpayer is not liable for the minimum tax",2,200.0,0.0,0.0,91-S-4443,1970,91
1.0,A bill to amend the Internal Revenue Code of 1954 to provide for a more equitable determination of the amount of an individual taxpayer's casualty loss deduction for personal use property.,2,200.0,0.0,0.0,93-S-2703,1973,93
1.0,A bill to amend the Internal Revenue Code of 1954 to increase the percentage limitation on the amount of the deduction allowable for charitable contributions made by corporations.,1,200.0,0.0,0.0,94-HR-15337,1976,94
1.0,To amend the Internal Revenue Code of 1986 to provide 5-year depreciation for certain horses placed in service after attaining age 7.,1,200.0,0.0,0.0,107-HR-1867,2001,107
1.0,"To rescind certain budget authority proposed to be rescinded (R92-83) in a special message transmitted to the Congress by the President on March 20, 1992, in accordance with section 1012 of the Impoundment Control Act of 1974.",1,200.0,0.0,0.0,102-HR-4666,1992,102
1.0,To repeal the exception for certain technical personnel from provisions relating to the determination of whether individuals are employees for purposes of the employment taxes.,1,200.0,0.0,0.0,101-HR-3741,1989,101
1.0,"To amend the Internal Revenue Code of 1986 to conform return preparer penalty standards, delay implementation of withholding taxes on government contractors, enhance taxpayer protections, assist low-income taxpayers, and for other purposes.",1,200.0,1.0,0.0,110-HR-5719,2008,110
